"Order"	"Family"	"Genus"	"Species"	"Common names (Eng)"	"Red List status"	"genus-order"	"species-order"
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"buckleyi"		"LC"	114	202
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"cabrerai"		"EN"	114	18
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"cacao"		"EN"	114	19
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"cajamarcensis"		"LC"	114	203
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"calcaratus"		"EN"	114	20
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"calcarulatus"		"VU"	114	105
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"capitonis"		"EN"	114	21
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"caprifer"		"LC"	114	204
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"carvalhoi"		"LC"	114	205
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"caryophyllaceus"		"NT"	114	160
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"celator"		"NT"	114	161
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"cerasinus"		"LC"	114	206
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"ceuthospilus"		"VU"	114	106
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"chalceus"		"LC"	114	207
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"charlottevillensis"	"Charlotteville Robber Frog "	"LC"	114	208
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"chiastonotus"		"LC"	114	209
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"chloronotus"		"LC"	114	210
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"chrysops"		"EN"	114	22
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"colodactylus"		"VU"	114	107
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"colomai"		"EN"	114	23
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"colostichos"		"VU"	114	108
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"condor"		"VU"	114	109
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"conspicillatus"		"LC"	114	211
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"cordovae"		"VU"	114	110
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"corrugatus"		"LC"	114	212
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"cosnipatae"		"EN"	114	24
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"cremnobates"		"EN"	114	25
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"crenunguis"		"EN"	114	26
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"croceoinguinis"		"LC"	114	213
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"crucifer"		"VU"	114	111
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"cruciocularis"		"LC"	114	214
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"cruentus"		"LC"	114	215
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"cryophilius"		"EN"	114	27
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"cryptomelas"		"EN"	114	28
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"curtipes"		"LC"	114	216
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"danae"		"LC"	114	217
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"degener"		"EN"	114	29
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"deinops"		"EN"	114	30
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"dendrobatoides"		"LC"	114	218
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"devillei"		"EN"	114	31
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"diadematus"		"LC"	114	219
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"diaphonus"		"VU"	114	112
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"diogenes"		"VU"	114	113
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"dissimulatus"		"EN"	114	32
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"divnae"		"LC"	114	220
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"dorsopictus"		"EN"	114	33
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"douglasi"		"VU"	114	114
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"duellmani"		"VU"	114	115
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"elegans"		"VU"	114	116
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"eremitus"		"VU"	114	117
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"eriphus"		"VU"	114	118
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"ernesti"		"VU"	114	119
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"erythropleura"		"LC"	114	221
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"eugeniae"		"EN"	114	34
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"euphronides"		"EN"	114	35
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"eurydactylus"		"LC"	114	222
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"factiosus"		"LC"	114	223
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"fallax"		"EN"	114	36
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"fasciatus"		"EN"	114	37
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"fenestratus"		"LC"	114	224
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"festae"		"EN"	114	38
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"fetosus"		"EN"	114	39
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"floridus"		"VU"	114	120
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"frater"		"VU"	114	121
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"gaigei"		"LC"	114	225
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"galdi"		"NT"	114	162
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"gentryi"		"EN"	114	40
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"ginesi"		"EN"	114	41
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"gladiator"		"EN"	114	42
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"glandulosus"		"EN"	114	43
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"gracilis"		"VU"	114	122
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"gutturalis"		"LC"	114	226
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"hamiotae"		"CR"	114	2
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"helvolus"		"EN"	114	44
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"hernandezi"		"EN"	114	45
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"hybotragus"		"VU"	114	123
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"ignicolor"		"EN"	114	46
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"illotus"		"NT"	114	163
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"imitatrix"		"LC"	114	227
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"incanus"		"EN"	114	47
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"incomptus"		"VU"	114	124
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"inguinalis"		"LC"	114	228
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"insignitus"		"EN"	114	48
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"inusitatus"		"VU"	114	125
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"jester"		"LC"	114	229
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"johannesdei"		"EN"	114	49
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"jorgevelosai"		"EN"	114	50
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"juanchoi"		"NT"	114	164
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"jubatus"		"NT"	114	165
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"kareliae"		"NT"	114	166
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"katoptroides"		"EN"	114	51
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"kelephas"		"VU"	114	126
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"kichwarum"		"LC"	114	230
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"labiosus"		"LC"	114	231
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"lacrimosus"		"LC"	114	232
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"lancinii"		"EN"	114	52
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"lanthanites"		"LC"	114	233
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"lassoalcalai"		"NT"	114	167
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"latidiscus"		"LC"	114	234
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"lemur"		"EN"	114	53
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"leoni"		"LC"	114	235
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"leptolophus"		"LC"	114	236
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"lichenoides"		"CR"	114	3
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"lividus"		"EN"	114	54
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"llojsintuta"		"LC"	114	237
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"loustes"		"EN"	114	55
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"luteolateralis"		"NT"	114	168
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"lymani"		"LC"	114	238
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"lythrodes"		"LC"	114	239
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"maculosus"		"EN"	114	56
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"malkini"		"LC"	114	240
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"marahuaka"		"VU"	114	127
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"marmoratus"		"LC"	114	241
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"mars"		"EN"	114	57
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"martiae"		"LC"	114	242
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"medemi"		"LC"	114	243
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"megalops"		"NT"	114	169
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"mendax"		"LC"	114	244
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"merostictus"		"EN"	114	58
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"miyatai"		"NT"	114	170
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"mnionaetes"		"EN"	114	59
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"modipeplus"		"EN"	114	60
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"molybrignus"		"NT"	114	171
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"moro"		"LC"	114	245
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"muricatus"		"VU"	114	128
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"museosus"		"EN"	114	61
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"myersi"		"LC"	114	246
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"nephophilus"		"VU"	114	129
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"nervicus"		"LC"	114	247
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"nicefori"		"LC"	114	248
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"nigrogriseus"		"VU"	114	130
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"nyctophylax"		"VU"	114	131
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"obmutescens"		"LC"	114	249
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"ockendeni"		"LC"	114	250
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"ocreatus"		"EN"	114	62
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"orcesi"		"LC"	114	251
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"orcus"		"LC"	114	252
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"orestes"		"EN"	114	63
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"ornatissimus"		"VU"	114	132
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"ornatus"		"LC"	114	253
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"orpacobates"		"VU"	114	133
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"paisa"		"LC"	114	254
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"palmeri"		"LC"	114	255
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"paramerus"		"EN"	114	64
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"pardalis"		"NT"	114	172
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"parectatus"		"EN"	114	65
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"parvillus"		"LC"	114	256
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"pastazensis"		"EN"	114	66
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"pataikos"		"VU"	114	134
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"paululus"		"LC"	114	257
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"penelopus"		"VU"	114	135
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"peraticus"		"LC"	114	258
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"percnopterus"		"NT"	114	173
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"percultus"		"EN"	114	67
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"permixtus"		"LC"	114	259
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"peruvianus"		"LC"	114	260
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"petersorum"		"VU"	114	136
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"phalarus"		"VU"	114	137
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"phoxocephalus"		"LC"	114	261
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"phragmipleuron"		"CR"	114	4
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"piceus"		"LC"	114	262
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"platychilus"		"VU"	114	138
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"platydactylus"		"LC"	114	263
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"polemistes"		"VU"	114	139
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"polychrus"		"EN"	114	68
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"prolatus"		"EN"	114	69
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"prolixodiscus"		"LC"	114	264
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"proserpens"		"EN"	114	70
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"pseudoacuminatus"		"LC"	114	265
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"pteridophilus"		"EN"	114	71
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"pugnax"		"VU"	114	140
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"pulvinatus"		"LC"	114	266
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"pycnodermis"		"EN"	114	72
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"pyrrhomerus"		"EN"	114	73
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"quantus"		"VU"	114	141
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"quaquaversus"		"LC"	114	267
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"quinquagesimus"		"VU"	114	142
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"racemus"		"LC"	114	268
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"renjiforum"		"EN"	114	74
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"repens"		"VU"	114	143
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"restrepoi"		"LC"	114	269
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"rhabdolaemus"		"LC"	114	270
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"rhodoplichus"		"EN"	114	75
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"rhodostichus"		"VU"	114	144
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"ridens"		"LC"	114	271
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"rivasi"		"EN"	114	76
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"riveti"		"NT"	114	174
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"rosadoi"		"VU"	114	145
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"roseus"		"NT"	114	175
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"rubicundus"		"EN"	114	77
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"ruedai"		"VU"	114	146
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"ruthveni"		"EN"	114	78
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"saltissimus"		"LC"	114	272
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"samaipatae"		"LC"	114	273
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"sanctaemartae"		"NT"	114	176
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"sanguineus"		"NT"	114	177
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"savagei"		"NT"	114	178
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"schultei"		"VU"	114	147
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"scoloblepharus"		"EN"	114	79
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"scolodiscus"		"EN"	114	80
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"serendipitus"		"VU"	114	148
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"shrevei"		"EN"	114	81
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"signifer"		"VU"	114	149
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"silverstonei"		"NT"	114	179
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"simonbolivari"		"EN"	114	82
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"simonsii"		"CR"	114	5
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"simoteriscus"		"EN"	114	83
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"simoterus"		"NT"	114	180
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"siopelus"		"EN"	114	84
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"skydmainos"		"LC"	114	274
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"sobetes"		"EN"	114	85
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"spilogaster"		"EN"	114	86
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"spinosus"		"NT"	114	181
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"subsigillatus"		"LC"	114	275
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"suetus"		"EN"	114	87
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"sulculus"		"EN"	114	88
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"supernatis"		"VU"	114	150
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"surdus"		"EN"	114	89
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"taeniatus"		"LC"	114	276
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"tamsitti"		"NT"	114	182
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"tayrona"		"NT"	114	183
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"tenebrionis"		"EN"	114	90
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"terraebolivaris"		"LC"	114	277
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"thectopternus"		"LC"	114	278
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"thymalopsoides"		"EN"	114	91
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"thymelensis"		"LC"	114	279
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"toftae"		"LC"	114	280
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"torrenticola"		"CR"	114	6
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"tribulosus"		"CR"	114	7
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"truebae"		"EN"	114	92
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"turpinorum"		"VU"	114	151
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"turumiquirensis"		"EN"	114	93
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"unistrigatus"		"LC"	114	281
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"uranobates"		"LC"	114	282
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"urichi"		"EN"	114	94
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"vanadise"		"NT"	114	184
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"variabilis"		"LC"	114	283
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"veletis"		"CR"	114	8
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"ventriguttatus"		"VU"	114	152
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"ventrimarmoratus"		"LC"	114	284
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"verecundus"		"VU"	114	153
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"versicolor"		"VU"	114	154
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"vertebralis"		"VU"	114	155
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"vicarius"		"NT"	114	185
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"vidua"		"EN"	114	95
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"viejas"		"LC"	114	285
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"vilarsi"		"LC"	114	286
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"viridicans"		"EN"	114	96
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"viridis"		"NT"	114	186
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"walkeri"		"LC"	114	287
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"w-nigrum"		"LC"	114	288
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"xylochobates"		"VU"	114	156
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"yukpa"		"LC"	114	289
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"zeuctotylus"		"LC"	114	290
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"zimmermanae"		"LC"	114	291
"ANURA"	"CRAUGASTORIDAE"	"Pristimantis"	"zophus"		"EN"	114	97
"ANURA"	"CRAUGASTORIDAE"	"Psychrophrynella"	"adenopleura"		"VU"	115	6
"ANURA"	"CRAUGASTORIDAE"	"Psychrophrynella"	"ankohuma"		"VU"	115	7
"ANURA"	"CRAUGASTORIDAE"	"Psychrophrynella"	"bagrecitoi"		"VU"	115	8
"ANURA"	"CRAUGASTORIDAE"	"Psychrophrynella"	"boettgeri"		"EN"	115	4
"ANURA"	"CRAUGASTORIDAE"	"Psychrophrynella"	"chacaltaya"		"VU"	115	9
"ANURA"	"CRAUGASTORIDAE"	"Psychrophrynella"	"guillei"		"CR"	115	0
"ANURA"	"CRAUGASTORIDAE"	"Psychrophrynella"	"iatamasi"		"LC"	115	15
"ANURA"	"CRAUGASTORIDAE"	"Psychrophrynella"	"illampu"		"VU"	115	10
"ANURA"	"CRAUGASTORIDAE"	"Psychrophrynella"	"illimani"		"CR"	115	1
"ANURA"	"CRAUGASTORIDAE"	"Psychrophrynella"	"kallawaya"		"CR"	115	2
"ANURA"	"CRAUGASTORIDAE"	"Psychrophrynella"	"katantika"		"LC"	115	16
"ANURA"	"CRAUGASTORIDAE"	"Psychrophrynella"	"kempffi"		"VU"	115	11
"ANURA"	"CRAUGASTORIDAE"	"Psychrophrynella"	"pinguis"		"VU"	115	12
"ANURA"	"CRAUGASTORIDAE"	"Psychrophrynella"	"quimsacruzis"		"VU"	115	13
"ANURA"	"CRAUGASTORIDAE"	"Psychrophrynella"	"saltator"		"CR"	115	3
"ANURA"	"CRAUGASTORIDAE"	"Psychrophrynella"	"usurpator"		"EN"	115	5
"ANURA"	"CRAUGASTORIDAE"	"Psychrophrynella"	"wettsteini"		"VU"	115	14
"ANURA"	"CRAUGASTORIDAE"	"Strabomantis"	"anatipes"		"VU"	116	2
"ANURA"	"CRAUGASTORIDAE"	"Strabomantis"	"anomalus"		"LC"	116	9
"ANURA"	"CRAUGASTORIDAE"	"Strabomantis"	"biporcatus"		"VU"	116	3
"ANURA"	"CRAUGASTORIDAE"	"Strabomantis"	"bufoniformis"		"LC"	116	10
"ANURA"	"CRAUGASTORIDAE"	"Strabomantis"	"cerastes"		"LC"	116	11
"ANURA"	"CRAUGASTORIDAE"	"Strabomantis"	"cheiroplethus"		"VU"	116	4
"ANURA"	"CRAUGASTORIDAE"	"Strabomantis"	"cornutus"		"VU"	116	5
"ANURA"	"CRAUGASTORIDAE"	"Strabomantis"	"helonotus"		"CR"	116	0
"ANURA"	"CRAUGASTORIDAE"	"Strabomantis"	"ingeri"		"VU"	116	6
"ANURA"	"CRAUGASTORIDAE"	"Strabomantis"	"necerus"		"VU"	116	7
"ANURA"	"CRAUGASTORIDAE"	"Strabomantis"	"necopinus"		"VU"	116	8
"ANURA"	"CRAUGASTORIDAE"	"Strabomantis"	"ruizi"		"EN"	116	1
"ANURA"	"CRAUGASTORIDAE"	"Strabomantis"	"sulcatus"		"LC"	116	12
"ANURA"	"CRAUGASTORIDAE"	"Strabomantis"	"zygodactylus"		"LC"	116	13
"ANURA"	"CRAUGASTORIDAE"	"Yunganastes"	"ashkapara"		"VU"	117	1
"ANURA"	"CRAUGASTORIDAE"	"Yunganastes"	"bisignatus"		"EN"	117	0
"ANURA"	"CRAUGASTORIDAE"	"Yunganastes"	"fraudator"	"Cochamba Robber Frog"	"LC"	117	2
"ANURA"	"CRAUGASTORIDAE"	"Yunganastes"	"pluvicanorus"		"LC"	117	3
