"Order"	"Family"	"Genus"	"Species"	"Common names (Eng)"	"Red List status"	"genus-order"	"species-order"
"EULIPOTYPHLA"	"SORICIDAE"	"Surdisorex"	"norae"	"Aberdare Mole Shrew, Aberdare Shrew"	"VU"	567	0
"EULIPOTYPHLA"	"SORICIDAE"	"Surdisorex"	"polulus"	"Mt. Kenya Mole Shrew, Mt. Kenya Shrew"	"VU"	567	1
"EULIPOTYPHLA"	"SORICIDAE"	"Sylvisorex"	"camerunensis"		"VU"	568	3
"EULIPOTYPHLA"	"SORICIDAE"	"Sylvisorex"	"granti"	"Grant's Forest Shrew, Grant's Shrew"	"LC"	568	6
"EULIPOTYPHLA"	"SORICIDAE"	"Sylvisorex"	"howelli"	"Howell's Forest Shrew, Howell's Shrew"	"EN"	568	0
"EULIPOTYPHLA"	"SORICIDAE"	"Sylvisorex"	"isabellae"	"Bioko Forest Shrew, Isabella Shrew"	"EN"	568	1
"EULIPOTYPHLA"	"SORICIDAE"	"Sylvisorex"	"johnstoni"	"Johnston's Forest Shrew, Johnston's Shrew"	"LC"	568	7
"EULIPOTYPHLA"	"SORICIDAE"	"Sylvisorex"	"lunaris"	"Moon Forest Shrew, Crescent Shrew"	"VU"	568	4
"EULIPOTYPHLA"	"SORICIDAE"	"Sylvisorex"	"morio"	"Arrogant Shrew, Mt. Cameroon Forest Shrew"	"EN"	568	2
"EULIPOTYPHLA"	"SORICIDAE"	"Sylvisorex"	"ollula"	"Forest Musk Shrew, Greater Forest Shrew"	"LC"	568	8
"EULIPOTYPHLA"	"SORICIDAE"	"Sylvisorex"	"vulcanorum"	"Volcano Shrew"	"NT"	568	5
"EULIPOTYPHLA"	"TALPIDAE"	"Condylura"	"cristata"	"Star-nosed Mole"	"LC"	569	0
"EULIPOTYPHLA"	"TALPIDAE"	"Desmana"	"moschata"	"Russian Desman, RUSSIAN DESMAN"	"VU"	570	0
"EULIPOTYPHLA"	"TALPIDAE"	"Dymecodon"	"pilirostris"	"True's Shrew Mole"	"LC"	571	0
"EULIPOTYPHLA"	"TALPIDAE"	"Euroscaptor"	"grandis"	"Greater Chinese Mole"	"LC"	572	0
"EULIPOTYPHLA"	"TALPIDAE"	"Euroscaptor"	"klossi"	"Kloss's Mole, Kloss's Mole"	"LC"	572	1
"EULIPOTYPHLA"	"TALPIDAE"	"Euroscaptor"	"longirostris"	"Long-nosed Mole"	"LC"	572	2
"EULIPOTYPHLA"	"TALPIDAE"	"Euroscaptor"	"micrura"	"Himalayan Mole"	"LC"	572	3
"EULIPOTYPHLA"	"TALPIDAE"	"Euroscaptor"	"mizura"	"Japanese Mountain Mole"	"LC"	572	4
"EULIPOTYPHLA"	"TALPIDAE"	"Galemys"	"pyrenaicus"	"Pyrenean Desman"	"VU"	573	0
"EULIPOTYPHLA"	"TALPIDAE"	"Mogera"	"etigo"	"Etigo Mole, Echigo Mole"	"EN"	574	0
"EULIPOTYPHLA"	"TALPIDAE"	"Mogera"	"imaizumii"	"Small Japanese Mole"	"LC"	574	2
"EULIPOTYPHLA"	"TALPIDAE"	"Mogera"	"insularis"	"Insular Mole"	"LC"	574	3
"EULIPOTYPHLA"	"TALPIDAE"	"Mogera"	"robusta"	"Large Mole"	"LC"	574	4
"EULIPOTYPHLA"	"TALPIDAE"	"Mogera"	"tokudae"	"Sado Mole, Tokuda's Mole"	"NT"	574	1
"EULIPOTYPHLA"	"TALPIDAE"	"Mogera"	"wogura"	"Japanese Mole, Large Japanese Mole"	"LC"	574	5
"EULIPOTYPHLA"	"TALPIDAE"	"Neurotrichus"	"gibbsii"	"Shrew-mole, American Shrew Mole, American Shrew-mole"	"LC"	575	0
"EULIPOTYPHLA"	"TALPIDAE"	"Parascalops"	"breweri"	"Hairy-tailed Mole"	"LC"	576	0
"EULIPOTYPHLA"	"TALPIDAE"	"Parascaptor"	"leucura"	"White-tailed Mole, Indian Mole, Assamese Mole"	"LC"	577	0
"EULIPOTYPHLA"	"TALPIDAE"	"Scalopus"	"aquaticus"	"Eastern Mole"	"LC"	578	0
"EULIPOTYPHLA"	"TALPIDAE"	"Scapanulus"	"oweni"	"Gansu Mole"	"LC"	579	0
"EULIPOTYPHLA"	"TALPIDAE"	"Scapanus"	"latimanus"	"Broad-footed Mole"	"LC"	580	0
"EULIPOTYPHLA"	"TALPIDAE"	"Scapanus"	"orarius"	"Coast Mole"	"LC"	580	1
"EULIPOTYPHLA"	"TALPIDAE"	"Scapanus"	"townsendii"	"Townsend's Mole"	"LC"	580	2
"EULIPOTYPHLA"	"TALPIDAE"	"Scaptochirus"	"moschatus"	"Short-faced Mole"	"LC"	581	0
"EULIPOTYPHLA"	"TALPIDAE"	"Scaptonyx"	"fusicaudus"	"Long-tailed Mole"	"LC"	582	0
"EULIPOTYPHLA"	"TALPIDAE"	"Talpa"	"altaica"	"Siberian Mole"	"LC"	583	0
"EULIPOTYPHLA"	"TALPIDAE"	"Talpa"	"caeca"	"Blind Mole, Mediterranean Mole"	"LC"	583	1
"EULIPOTYPHLA"	"TALPIDAE"	"Talpa"	"caucasica"	"Caucasian Mole"	"LC"	583	2
"EULIPOTYPHLA"	"TALPIDAE"	"Talpa"	"europaea"	"European Mole, Common Mole"	"LC"	583	3
"EULIPOTYPHLA"	"TALPIDAE"	"Talpa"	"levantis"	"Levantine Mole, Levant Mole"	"LC"	583	4
"EULIPOTYPHLA"	"TALPIDAE"	"Talpa"	"occidentalis"	"Iberian Mole"	"LC"	583	5
"EULIPOTYPHLA"	"TALPIDAE"	"Talpa"	"romana"	"Roman Mole"	"LC"	583	6
"EULIPOTYPHLA"	"TALPIDAE"	"Talpa"	"stankovici"	"Balkan Mole, BALKAN MOLE, Stankovic's Mole"	"LC"	583	7
"EULIPOTYPHLA"	"TALPIDAE"	"Uropsilus"	"gracilis"	"Gracile Shrew Mole"	"LC"	584	0
"EULIPOTYPHLA"	"TALPIDAE"	"Uropsilus"	"soricipes"	"Chinese Shrew Mole"	"LC"	584	1
"EULIPOTYPHLA"	"TALPIDAE"	"Urotrichus"	"talpoides"	"Japanese Shrew Mole"	"LC"	585	0
"HYRACOIDEA"	"PROCAVIIDAE"	"Dendrohyrax"	"arboreus"	"Southern Tree Hyrax, Southern Tree Dassie, Eastern Tree Hyrax, Eastern Tree Dassie"	"LC"	586	0
"HYRACOIDEA"	"PROCAVIIDAE"	"Dendrohyrax"	"dorsalis"	"Western Tree Hyrax, Western Tree Dassie"	"LC"	586	1
"HYRACOIDEA"	"PROCAVIIDAE"	"Dendrohyrax"	"validus"	"Eastern Tree Hyrax"	"LC"	586	2
"HYRACOIDEA"	"PROCAVIIDAE"	"Heterohyrax"	"brucei"	"Yellow-spotted Hyrax, Bush Hyrax, Hoggar Hyrax, Yellow-spotted Rock Hyrax"	"LC"	587	0
"HYRACOIDEA"	"PROCAVIIDAE"	"Procavia"	"capensis"	"Rock Hyrax, Rock Dassie"	"LC"	588	0
"LAGOMORPHA"	"LEPORIDAE"	"Brachylagus"	"idahoensis"	"Pygmy Rabbit"	"LC"	589	0
"LAGOMORPHA"	"LEPORIDAE"	"Bunolagus"	"monticularis"	"Riverine Rabbit, Bushman Hare"	"CR"	590	0
"LAGOMORPHA"	"LEPORIDAE"	"Caprolagus"	"hispidus"	"Hispid Hare, Assam Rabbit"	"EN"	591	0
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"alleni"	"Antelope Jackrabbit"	"LC"	592	7
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"americanus"	"Snowshoe Hare, Snowshoe Rabbit, Varying Hare"	"LC"	592	8
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"arcticus"	"Arctic Hare"	"LC"	592	9
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"brachyurus"	"Japanese Hare"	"LC"	592	10
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"californicus"	"Black-tailed Jackrabbit"	"LC"	592	11
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"callotis"	"White-sided Jackrabbit"	"NT"	592	4
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"capensis"	"Cape Hare, Desert Hare, Arabian Hare, Brown Hare"	"LC"	592	12
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"castroviejoi"	"Broom Hare"	"VU"	592	1
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"comus"	"Yunnan Hare"	"LC"	592	13
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"coreanus"	"Korean Hare"	"LC"	592	14
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"corsicanus"	"Corsican Hare, CORSICAN HARE, Apennine Hare, APPENINE HARE, Italian Hare"	"VU"	592	2
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"europaeus"	"European Hare, Brown Hare, European Brown Hare"	"LC"	592	15
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"flavigularis"	"Tehuantepec Jackrabbit, Tropical Hare, Tehuantepec Jack Rabbit, Tehuantepec Hare"	"EN"	592	0
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"granatensis"	"Granada Hare, Iberian Hare"	"LC"	592	16
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"habessinicus"	"Abyssinian Hare"	"LC"	592	17
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"hainanus"	"Hainan Hare, Chinese Pinyin"	"VU"	592	3
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"insularis"	"Black Jackrabbit, Espiritu Santo Jackrabbit"	"NT"	592	5
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"mandshuricus"	"Manchurian Hare"	"LC"	592	18
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"microtis"	"African Savanna Hare"	"LC"	592	19
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"nigricollis"	"Indian Hare, Black-napped Hare"	"LC"	592	20
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"oiostolus"	"Woolly Hare"	"LC"	592	21
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"othus"	"Alaskan Hare"	"LC"	592	22
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"peguensis"	"Burmese Hare, Siamese Hare"	"LC"	592	23
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"saxatilis"	"Scrub Hare, Savannah Hare"	"LC"	592	24
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"sinensis"	"Chinese Hare"	"LC"	592	25
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"starcki"	"Ethiopian Highland Hare"	"LC"	592	26
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"tibetanus"	"Desert Hare"	"LC"	592	27
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"timidus"	"Mountain Hare, Arctic Hare"	"LC"	592	28
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"tolai"	"Tolai Hare"	"LC"	592	29
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"townsendii"	"White-tailed Jackrabbit"	"LC"	592	30
"LAGOMORPHA"	"LEPORIDAE"	"Lepus"	"yarkandensis"	"Yarkand Hare, Yarkland Hare"	"NT"	592	6
"LAGOMORPHA"	"LEPORIDAE"	"Nesolagus"	"netscheri"	"Sumatran Striped Rabbit, Sumatran Rabbit, Sumatran Short-eared Rabbit"	"VU"	593	0
"LAGOMORPHA"	"LEPORIDAE"	"Oryctolagus"	"cuniculus"	"European Rabbit"	"NT"	594	0
"LAGOMORPHA"	"LEPORIDAE"	"Pentalagus"	"furnessi"	"Amami Rabbit, Ryukyu Rabbit"	"EN"	595	0
"LAGOMORPHA"	"LEPORIDAE"	"Poelagus"	"marjorita"	"Bunyoro Rabbit"	"LC"	596	0
"LAGOMORPHA"	"LEPORIDAE"	"Pronolagus"	"crassicaudatus"	"Natal Red Rock Hare, Natal Red Rockhare, Greater Red Rockhare"	"LC"	597	0
"LAGOMORPHA"	"LEPORIDAE"	"Pronolagus"	"randensis"	"Jameson's Red Rock Hare, Jameson's Red Rockhare"	"LC"	597	1
"LAGOMORPHA"	"LEPORIDAE"	"Pronolagus"	"rupestris"	"Smith's Red Rock Hare, Smith's Red Rockhare"	"LC"	597	2
"LAGOMORPHA"	"LEPORIDAE"	"Pronolagus"	"saundersiae"	"Hewitt's Red Rock Hare"	"LC"	597	3
"LAGOMORPHA"	"LEPORIDAE"	"Romerolagus"	"diazi"	"Volcano Rabbit"	"EN"	598	0
"LAGOMORPHA"	"LEPORIDAE"	"Sylvilagus"	"aquaticus"	"Swamp Rabbit"	"LC"	599	6
"LAGOMORPHA"	"LEPORIDAE"	"Sylvilagus"	"audubonii"	"Desert Cottontail, Audubon's Cottontail"	"LC"	599	7
"LAGOMORPHA"	"LEPORIDAE"	"Sylvilagus"	"bachmani"	"Brush Rabbit, Riparian Brush Rabbit"	"LC"	599	8
"LAGOMORPHA"	"LEPORIDAE"	"Sylvilagus"	"brasiliensis"	"Tapeti, Forest Rabbit"	"LC"	599	9
"LAGOMORPHA"	"LEPORIDAE"	"Sylvilagus"	"cunicularius"	"Mexican Cottontail"	"LC"	599	10
"LAGOMORPHA"	"LEPORIDAE"	"Sylvilagus"	"floridanus"	"Eastern Cottontail"	"LC"	599	11
"LAGOMORPHA"	"LEPORIDAE"	"Sylvilagus"	"graysoni"	"Tres Marias Cottontail, Tres Marias Rabbit"	"EN"	599	1
"LAGOMORPHA"	"LEPORIDAE"	"Sylvilagus"	"insonus"	"Omilteme Cottontail, Omiltemi Rabbit"	"EN"	599	2
"LAGOMORPHA"	"LEPORIDAE"	"Sylvilagus"	"mansuetus"	"San Jose Brush Rabbit"	"CR"	599	0
"LAGOMORPHA"	"LEPORIDAE"	"Sylvilagus"	"nuttallii"	"Mountain Cottontail, Nuttall's Cottontail"	"LC"	599	12
"LAGOMORPHA"	"LEPORIDAE"	"Sylvilagus"	"obscurus"	"Appalachian Cottontail, Allegheny Cottontail, Wood Rabbit"	"NT"	599	5
"LAGOMORPHA"	"LEPORIDAE"	"Sylvilagus"	"palustris"	"Marsh Rabbit, Lower Keys Rabbit, Lower Keys Marsh Rabbit, Key Rabbit"	"LC"	599	13
"LAGOMORPHA"	"LEPORIDAE"	"Sylvilagus"	"robustus"	"Robust Cottontail"	"EN"	599	3
"LAGOMORPHA"	"LEPORIDAE"	"Sylvilagus"	"transitionalis"	"New England Cottontail, Wood Rabbit"	"VU"	599	4
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"alpina"	"Alpine Pika, Altai Pika"	"LC"	600	4
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"argentata"	"Silver Pika, Helan Shan Pika"	"CR"	600	0
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"cansus"	"Gansu Pika, Gray Pika"	"LC"	600	5
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"collaris"	"Collared Pika"	"LC"	600	6
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"curzoniae"	"Plateau Pika, Black-lipped Pika"	"LC"	600	7
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"dauurica"	"Daurian Pika"	"LC"	600	8
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"erythrotis"	"Chinese Red Pika"	"LC"	600	9
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"forresti"	"Forrest's Pika"	"LC"	600	10
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"gloveri"	"Glover's Pika"	"LC"	600	11
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"himalayana"	"Himalayan Pika"	"LC"	600	12
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"hoffmanni"	"Hoffmann's Pika"	"EN"	600	1
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"huangensis"	"Tsing-ling Pika"	"LC"	600	13
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"hyperborea"	"Northern Pika"	"LC"	600	14
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"iliensis"	"Ili Pika"	"EN"	600	2
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"koslowi"	"Kozlov's Pika, Koslov's Pika"	"EN"	600	3
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"ladacensis"	"Ladak Pika"	"LC"	600	15
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"macrotis"	"Large-eared Pika"	"LC"	600	16
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"nubrica"	"Nubra Pika"	"LC"	600	17
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"pallasi"	"Pallas's Pika, Mongolian Pika"	"LC"	600	18
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"princeps"	"American Pika, Little Chief Hare, Cony, Rock Rabbit, Whistling Hare"	"LC"	600	19
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"pusilla"	"Steppe Pika, Little Pika"	"LC"	600	20
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"roylei"	"Royle's Pika"	"LC"	600	21
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"rufescens"	"Afghan Pika"	"LC"	600	22
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"rutila"	"Turkestan Red Pika"	"LC"	600	23
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"thibetana"	"Moupin Pika"	"LC"	600	24
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"thomasi"	"Thomas's Pika"	"LC"	600	25
"LAGOMORPHA"	"OCHOTONIDAE"	"Ochotona"	"turuchanensis"	"Turuchan Pika"	"LC"	600	26
"MACROSCELIDEA"	"MACROSCELIDIDAE"	"Elephantulus"	"brachyrhynchus"	"Short-snouted Sengi, Short-snouted Elephant Shrew"	"LC"	601	0
"MACROSCELIDEA"	"MACROSCELIDIDAE"	"Elephantulus"	"edwardii"	"Cape Sengi, Cape Rock Elephant Shrew, Cape Elephant Shrew, Cape Elephant-shrew"	"LC"	601	1
"MACROSCELIDEA"	"MACROSCELIDIDAE"	"Elephantulus"	"intufi"	"Bushveld Sengi, Bushveld Elephant Shrew"	"LC"	601	2
"MACROSCELIDEA"	"MACROSCELIDIDAE"	"Elephantulus"	"myurus"	"Eastern Rock Sengi, Eastern Rock Elephant Shrew"	"LC"	601	3
"MACROSCELIDEA"	"MACROSCELIDIDAE"	"Elephantulus"	"rozeti"	"North African Sengi, North African Elephant Shrew"	"LC"	601	4
"MACROSCELIDEA"	"MACROSCELIDIDAE"	"Elephantulus"	"rufescens"	"Rufous Sengi, Rufous Elephant-shrew"	"LC"	601	5
"MACROSCELIDEA"	"MACROSCELIDIDAE"	"Elephantulus"	"rupestris"	"Western Rock Sengi or Elephant-shrew, Western Rock Elephant Shrew"	"LC"	601	6
"MACROSCELIDEA"	"MACROSCELIDIDAE"	"Macroscelides"	"proboscideus"	"Round-eared Sengi, Round-eared Elephant Shrew, Short-eared Elephant Shrew"	"LC"	602	0
"MACROSCELIDEA"	"MACROSCELIDIDAE"	"Petrodromus"	"tetradactylus"	"Four-toed Sengi or Elephant-shrew, Four-toed Elephant Shrew, Four-toed Elephant-shrew"	"LC"	603	0
"MACROSCELIDEA"	"MACROSCELIDIDAE"	"Rhynchocyon"	"chrysopygus"	"Golden-rumped Sengi or Elephant-shrew, Golden-rumped Elephant Shrew"	"EN"	604	0
"MACROSCELIDEA"	"MACROSCELIDIDAE"	"Rhynchocyon"	"cirnei"	"Chequered Sengi or Elephant-shrew, Chequered Elephant Shrew, Chequered Elephant-shrew"	"NT"	604	3
"MACROSCELIDEA"	"MACROSCELIDIDAE"	"Rhynchocyon"	"petersi"	"Black and Rufous Sengi or Elephant-shrew, Black and Rufous Elephant Shrew, Zanj Sengi"	"VU"	604	1
"MACROSCELIDEA"	"MACROSCELIDIDAE"	"Rhynchocyon"	"udzungwensis"	"Grey-faced Sengi or elephant-shrew, Grey-faced Elephant-shrew"	"VU"	604	2
"MICROBIOTHERIA"	"MICROBIOTHERIIDAE"	"Dromiciops"	"gliroides"	"Monito Del Monte"	"NT"	605	0
"MONOTREMATA"	"ORNITHORHYNCHIDAE"	"Ornithorhynchus"	"anatinus"	"Platypus, Duck-billed Platypus"	"LC"	606	0
"MONOTREMATA"	"TACHYGLOSSIDAE"	"Tachyglossus"	"aculeatus"	"Short-beaked Echidna, Kangaroo Island Echidna"	"LC"	607	0
"MONOTREMATA"	"TACHYGLOSSIDAE"	"Zaglossus"	"attenboroughi"	"Sir David's Long-beaked Echidna, Cyclops Long-beaked Echidna, Attenborough's Echidna"	"CR"	608	0
"MONOTREMATA"	"TACHYGLOSSIDAE"	"Zaglossus"	"bartoni"	"Eastern Long-beaked Echidna"	"CR"	608	1
"MONOTREMATA"	"TACHYGLOSSIDAE"	"Zaglossus"	"bruijnii"	"Western Long-beaked Echidna, Long-nosed Spiny Anteater, New Guinea Long-nosed Echidna, Long-beaked Echidna, Long-nosed Echidna"	"CR"	608	2
"PAUCITUBERCULATA"	"CAENOLESTIDAE"	"Caenolestes"	"caniventer"	"Gray-bellied Shrew Opossum"	"NT"	609	2
"PAUCITUBERCULATA"	"CAENOLESTIDAE"	"Caenolestes"	"condorensis"		"VU"	609	0
"PAUCITUBERCULATA"	"CAENOLESTIDAE"	"Caenolestes"	"convelatus"	"Blackish Shrew Opossum"	"VU"	609	1
"PAUCITUBERCULATA"	"CAENOLESTIDAE"	"Caenolestes"	"fuliginosus"	"Silky Shrew Opossum"	"LC"	609	3
"PAUCITUBERCULATA"	"CAENOLESTIDAE"	"Lestoros"	"inca"	"Incan Shrew Opossum"	"LC"	610	0
"PAUCITUBERCULATA"	"CAENOLESTIDAE"	"Rhyncholestes"	"raphanurus"	"Chilean Caenolestid, Chilean Shrew Opossum, Long-nosed Caenolestid"	"NT"	611	0
"PERAMELEMORPHIA"	"PERAMELIDAE"	"Echymipera"	"clara"	"Clara's Echymipera, White-lipped Bandicoot, Clara Bandicoot"	"LC"	612	1
"PERAMELEMORPHIA"	"PERAMELIDAE"	"Echymipera"	"davidi"	"David's Echymipera"	"EN"	612	0
"PERAMELEMORPHIA"	"PERAMELIDAE"	"Echymipera"	"kalubu"	"Common Echymipera, Kalubu Echymipera"	"LC"	612	2
"PERAMELEMORPHIA"	"PERAMELIDAE"	"Echymipera"	"rufescens"	"Long-nosed Echymipera"	"LC"	612	3
"PERAMELEMORPHIA"	"PERAMELIDAE"	"Isoodon"	"auratus"	"Golden Bandicoot"	"VU"	613	0
"PERAMELEMORPHIA"	"PERAMELIDAE"	"Isoodon"	"macrourus"	"Northern Brown Bandicoot"	"LC"	613	1
"PERAMELEMORPHIA"	"PERAMELIDAE"	"Isoodon"	"obesulus"	"Southern Brown Bandicoot, Nuyts Southern Brown Bandicoot, Quenda"	"LC"	613	2
"PERAMELEMORPHIA"	"PERAMELIDAE"	"Microperoryctes"	"longicauda"	"Striped Bandicoot"	"LC"	614	0
"PERAMELEMORPHIA"	"PERAMELIDAE"	"Microperoryctes"	"papuensis"	"Papuan Bandicoot"	"LC"	614	1
"PERAMELEMORPHIA"	"PERAMELIDAE"	"Perameles"	"bougainville"	"Western Barred Bandicoot, Barred Bandicoot, Marl, Long-nosed Bandicoot"	"EN"	615	0
"PERAMELEMORPHIA"	"PERAMELIDAE"	"Perameles"	"gunnii"	"Eastern Barred Bandicoot"	"NT"	615	1
"PERAMELEMORPHIA"	"PERAMELIDAE"	"Perameles"	"nasuta"	"Long-nosed Bandicoot"	"LC"	615	2
"PERAMELEMORPHIA"	"PERAMELIDAE"	"Peroryctes"	"broadbenti"	"Giant Bandicoot"	"EN"	616	0
"PERAMELEMORPHIA"	"PERAMELIDAE"	"Peroryctes"	"raffrayana"	"Raffray's Bandicoot"	"LC"	616	1
"PERAMELEMORPHIA"	"PERAMELIDAE"	"Rhynchomeles"	"prattorum"	"Seram Bandicoot, Ceram Bandicoot"	"EN"	617	0
"PERAMELEMORPHIA"	"THYLACOMYIDAE"	"Macrotis"	"lagotis"	"Bilby, Greater Rabbit-eared Bandicoot, Greater Bilby, Dalgyte"	"VU"	618	0
"PERISSODACTYLA"	"EQUIDAE"	"Equus"	"africanus"	"African Wild Ass, Ass, African Ass"	"CR"	619	0
"PERISSODACTYLA"	"EQUIDAE"	"Equus"	"ferus"	"Przewalski's Horse, Asian Wild Horse, Mongolian Wild Horse"	"EN"	619	1
"PERISSODACTYLA"	"EQUIDAE"	"Equus"	"grevyi"	"Grevy's Zebra"	"EN"	619	2
"PERISSODACTYLA"	"EQUIDAE"	"Equus"	"hemionus"	"Asiatic Wild Ass, Kulan, Asian Wild Ass"	"EN"	619	3
"PERISSODACTYLA"	"EQUIDAE"	"Equus"	"kiang"	"Kiang"	"LC"	619	5
"PERISSODACTYLA"	"EQUIDAE"	"Equus"	"quagga"	"Plains Zebra, Painted Zebra, Common Zebra, Burchell's Zebra"	"LC"	619	6
"PERISSODACTYLA"	"EQUIDAE"	"Equus"	"zebra"	"Mountain Zebra, Hartmann's Mountain Zebra"	"VU"	619	4
"PERISSODACTYLA"	"RHINOCEROTIDAE"	"Ceratotherium"	"simum"	"White Rhinoceros, Northern White Rhinoceros, Square-lipped Rhinoceros"	"NT"	620	0
"PERISSODACTYLA"	"RHINOCEROTIDAE"	"Dicerorhinus"	"sumatrensis"	"Sumatran Rhinoceros"	"CR"	621	0
"PERISSODACTYLA"	"RHINOCEROTIDAE"	"Diceros"	"bicornis"	"Black Rhinoceros, Hook-lipped Rhinoceros"	"CR"	622	0
"PERISSODACTYLA"	"RHINOCEROTIDAE"	"Rhinoceros"	"sondaicus"	"Javan Rhinoceros"	"CR"	623	0
"PERISSODACTYLA"	"RHINOCEROTIDAE"	"Rhinoceros"	"unicornis"	"Indian Rhinoceros, Greater One-horned Rhino, Great Indian Rhinoceros"	"VU"	623	1
"PERISSODACTYLA"	"TAPIRIDAE"	"Tapirus"	"bairdii"	"Baird's Tapir, Central American Tapir"	"EN"	624	0
"PERISSODACTYLA"	"TAPIRIDAE"	"Tapirus"	"indicus"	"Asian Tapir, Indian Tapir, Malayan Tapir, Malay Tapir"	"EN"	624	1
"PERISSODACTYLA"	"TAPIRIDAE"	"Tapirus"	"pinchaque"	"Mountain Tapir, Woolly Tapir, Andean Tapir"	"EN"	624	2
"PERISSODACTYLA"	"TAPIRIDAE"	"Tapirus"	"terrestris"	"Lowland Tapir, South American Tapir, Brazilian Tapir"	"VU"	624	3
"PHOLIDOTA"	"MANIDAE"	"Manis"	"crassicaudata"	"Indian Pangolin, Thick-tailed Pangolin"	"NT"	625	2
"PHOLIDOTA"	"MANIDAE"	"Manis"	"culionensis"	"Philippine Pangolin"	"NT"	625	3
"PHOLIDOTA"	"MANIDAE"	"Manis"	"javanica"	"Sunda Pangolin, Malayan Pangolin"	"EN"	625	0
"PHOLIDOTA"	"MANIDAE"	"Manis"	"pentadactyla"	"Chinese Pangolin"	"EN"	625	1
"PHOLIDOTA"	"MANIDAE"	"Phataginus"	"tricuspis"	"White-bellied Pangolin, African White-bellied Pangolin, Tree Pangolin, Three-cusped Pangolin"	"NT"	626	0
"PHOLIDOTA"	"MANIDAE"	"Smutsia"	"gigantea"	"Giant Ground Pangolin, Giant Pangolin"	"NT"	627	0
"PHOLIDOTA"	"MANIDAE"	"Smutsia"	"temminckii"	"Temminck's Ground Pangolin, Cape Pangolin, Scaly Anteater, South African Pangolin, Ground Pangolin"	"LC"	627	1
"PHOLIDOTA"	"MANIDAE"	"Uromanis"	"tetradactyla"	"Black-bellied Pangolin, Long-tailed Pangolin"	"LC"	628	0
