"Order"	"Family"	"Genus"	"Species"	"Common names (Eng)"	"Red List status"	"genus-order"	"species-order"
"SQUAMATA"	"LACERTIDAE"	"Ophisops"	"microlepis"		"LC"	431	1
"SQUAMATA"	"LACERTIDAE"	"Ophisops"	"occidentalis"	"Western Snake-eyed Lizard"	"LC"	431	2
"SQUAMATA"	"LACERTIDAE"	"Parvilacerta"	"fraasii"	"Fraas' Lizard"	"EN"	432	0
"SQUAMATA"	"LACERTIDAE"	"Parvilacerta"	"parva"	"Dwarf Lizard, Lizard of Asia Minor"	"LC"	432	1
"SQUAMATA"	"LACERTIDAE"	"Pedioplanis"	"gaerdesi"	"Kaokoveld Sand Lizard, Mayer's Sand Lizard"	"LC"	433	0
"SQUAMATA"	"LACERTIDAE"	"Pedioplanis"	"laticeps"	"Karoo Sand Lizard, Cape Sand Lizard"	"LC"	433	1
"SQUAMATA"	"LACERTIDAE"	"Philochortus"	"neumanni"		"LC"	434	1
"SQUAMATA"	"LACERTIDAE"	"Philochortus"	"zolii"		"EN"	434	0
"SQUAMATA"	"LACERTIDAE"	"Phoenicolacerta"	"cyanisparsa"		"LC"	435	1
"SQUAMATA"	"LACERTIDAE"	"Phoenicolacerta"	"kulzeri"		"EN"	435	0
"SQUAMATA"	"LACERTIDAE"	"Phoenicolacerta"	"laevis"	"Lebanon Lizard"	"LC"	435	2
"SQUAMATA"	"LACERTIDAE"	"Phoenicolacerta"	"troodica"		"LC"	435	3
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"bocagei"	"Bocage's Wall Lizard"	"LC"	436	8
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"carbonelli"		"EN"	436	1
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"cretensis"		"EN"	436	2
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"erhardii"	"Erhard's Wall Lizard"	"LC"	436	9
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"filfolensis"	"Filfola Lizard, Maltese Wall Lizard"	"LC"	436	10
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"gaigeae"	"Skyros Wall Lizard"	"VU"	436	4
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"hispanicus"	"Iberian Wall Lizard"	"LC"	436	11
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"levendis"		"VU"	436	5
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"lilfordi"	"Lilford's Wall Lizard"	"EN"	436	3
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"melisellensis"	"Dalmatian Wall Lizard"	"LC"	436	12
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"milensis"	"Miles Wall Lizard, Milos Wall Lizard"	"VU"	436	6
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"muralis"	"Common Wall Lizard"	"LC"	436	13
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"peloponnesiacus"	"Peloponnese Wall Lizard"	"LC"	436	14
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"pityusensis"	"Ibiza Wall Lizard"	"NT"	436	7
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"raffonei"	"Aeolian Wall Lizard"	"CR"	436	0
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"siculus"	"Italian Wall Lizard"	"LC"	436	15
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"tauricus"	"Balkan Wall Lizard"	"LC"	436	16
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"tiliguerta"	"Tyrrhenian Wall Lizard"	"LC"	436	17
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"vaucheri"		"LC"	436	18
"SQUAMATA"	"LACERTIDAE"	"Podarcis"	"waglerianus"	"Sicilian Wall Lizard"	"LC"	436	19
"SQUAMATA"	"LACERTIDAE"	"Psammodromus"	"algirus"	"Algerian Psammodromus, Large Psammodromus"	"LC"	437	2
"SQUAMATA"	"LACERTIDAE"	"Psammodromus"	"blanci"	"Blanc's Sand Racer"	"NT"	437	1
"SQUAMATA"	"LACERTIDAE"	"Psammodromus"	"hispanicus"	"Spanish Psammodromus"	"LC"	437	3
"SQUAMATA"	"LACERTIDAE"	"Psammodromus"	"jeanneae"		"LC"	437	4
"SQUAMATA"	"LACERTIDAE"	"Psammodromus"	"manuelae"		"LC"	437	5
"SQUAMATA"	"LACERTIDAE"	"Psammodromus"	"microdactylus"	"Small-fingered Psammodromus, Green Psammodromus"	"EN"	437	0
"SQUAMATA"	"LACERTIDAE"	"Scelarcis"	"perspicillata"	"Moroccan Rock Lizard"	"LC"	438	0
"SQUAMATA"	"LACERTIDAE"	"Takydromus"	"kuehnei"	"Kuhne's Grass Lizard"	"LC"	439	1
"SQUAMATA"	"LACERTIDAE"	"Takydromus"	"sexlineatus"	"Asian Grass Lizard, Oriental Long-tailed Grass Lizard, Oriental Long-tailed Racerunner, Six-striped Long-tailed Lizard"	"LC"	439	2
"SQUAMATA"	"LACERTIDAE"	"Takydromus"	"toyamai"	"Miyako Grass Lizard"	"EN"	439	0
"SQUAMATA"	"LACERTIDAE"	"Teira"	"dugesii"	"Madeira Lizard"	"LC"	440	0
"SQUAMATA"	"LACERTIDAE"	"Timon"	"lepidus"	"Ocellated Lizard"	"NT"	441	0
"SQUAMATA"	"LACERTIDAE"	"Timon"	"pater"	"North African Ocellated Lizard"	"LC"	441	1
"SQUAMATA"	"LACERTIDAE"	"Timon"	"princeps"	"Siirt Lizard, Zagrosian Lizard"	"LC"	441	2
"SQUAMATA"	"LACERTIDAE"	"Timon"	"tangitanus"		"LC"	441	3
"SQUAMATA"	"LACERTIDAE"	"Tropidosaura"	"cottrelli"	"Cottrell's Mountain Lizard"	"NT"	442	0
"SQUAMATA"	"LACERTIDAE"	"Zootoca"	"vivipara"	"Common Lizard, Viviparous Lizard"	"LC"	443	0
"SQUAMATA"	"LAMPROPHIIDAE"	"Gonionotophis"	"capensis"	"Cape File Snake"	"LC"	444	0
"SQUAMATA"	"LAMPROPHIIDAE"	"Gonionotophis"	"grantii"	"Savanna Lesser File Snake"	"LC"	444	1
"SQUAMATA"	"LAMPROPHIIDAE"	"Gonionotophis"	"klingi"	"Matschie's African Ground Snake"	"LC"	444	2
"SQUAMATA"	"LAMPROPHIIDAE"	"Gonionotophis"	"nyassae"	"Black File Snake"	"LC"	444	3
"SQUAMATA"	"LAMPROPHIIDAE"	"Inyoka"	"swazicus"	"Swaziland House Snake, Swazi Rock Snake"	"LR/nt"	445	0
"SQUAMATA"	"LAMPROPHIIDAE"	"Lamprophis"	"aurora"	"Aurora House Snake, Night Snake"	"LC"	446	2
"SQUAMATA"	"LAMPROPHIIDAE"	"Lamprophis"	"fuscus"	"Yellow-bellied House Snake"	"LR/nt"	446	1
"SQUAMATA"	"LAMPROPHIIDAE"	"Lamprophis"	"geometricus"	"Seychelles House Snake"	"EN"	446	0
"SQUAMATA"	"LAMPROPHIIDAE"	"Lycodonomorphus"	"bicolor"	"Tanganyika Water Snake"	"LC"	447	0
"SQUAMATA"	"LAMPROPHIIDAE"	"Lycodonomorphus"	"inornatus"	"Black House Snake, Olive House Snake"	"LC"	447	1
"SQUAMATA"	"LAMPROPHIIDAE"	"Lycodonomorphus"	"subtaeniatus"	"Lined Water Snake"	"LC"	447	2
"SQUAMATA"	"LAMPROPHIIDAE"	"Lycodonomorphus"	"whytii"	"Whyte's Water Snake"	"LC"	447	3
"SQUAMATA"	"LAMPROPHIIDAE"	"Lycophidion"	"acutirostre"	"Eastern Wolf Snake, Mozambique Wolf Snake"	"LC"	448	1
"SQUAMATA"	"LAMPROPHIIDAE"	"Lycophidion"	"albomaculatum"		"LC"	448	2
"SQUAMATA"	"LAMPROPHIIDAE"	"Lycophidion"	"nanus"	"Dwarf Wolf Snake"	"VU"	448	0
"SQUAMATA"	"LAMPROPHIIDAE"	"Lycophidion"	"nigromaculatum"		"LC"	448	3
"SQUAMATA"	"LAMPROPHIIDAE"	"Lycophidion"	"ornatum"	"Forest Wolf Snake, Ornate Wolf Snake"	"LC"	448	4
"SQUAMATA"	"LAMPROPHIIDAE"	"Lycophidion"	"semicinctum"		"LC"	448	5
"SQUAMATA"	"LEIOSAURIDAE"	"Anisolepis"	"grilli"	"Boulenger's Tree Lizard"	"LC"	449	1
"SQUAMATA"	"LEIOSAURIDAE"	"Anisolepis"	"undulatus"	"Wiegmann's Tree Lizard"	"VU"	449	0
"SQUAMATA"	"LEIOSAURIDAE"	"Diplolaemus"	"darwinii"	"Darwin's Iguana"	"LC"	450	0
"SQUAMATA"	"LEIOSAURIDAE"	"Enyalius"	"bibronii"		"LC"	451	0
"SQUAMATA"	"LEIOSAURIDAE"	"Enyalius"	"pictus"		"LC"	451	1
"SQUAMATA"	"LEIOSAURIDAE"	"Leiosaurus"	"catamarcensis"		"LC"	452	0
"SQUAMATA"	"LEIOSAURIDAE"	"Pristidactylus"	"torquatus"		"LC"	453	0
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Epictia"	"ater"		"LC"	454	0
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Epictia"	"collaris"	"Collared Blind Snake"	"LC"	454	1
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Epictia"	"rufidorsa"	"Rose Blind Snake"	"LC"	454	2
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Epictia"	"tricolor"	"Three-colored Blind Snake"	"LC"	454	3
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Leptotyphlops"	"jacobseni"		"LC"	455	0
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Myriopholis"	"albiventer"	"White-bellied Worm Snake"	"LC"	456	0
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Myriopholis"	"algeriensis"		"LC"	456	1
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Myriopholis"	"boueti"	"Bouet's Worm Snake"	"LC"	456	2
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Myriopholis"	"narirostris"		"LC"	456	3
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Myriopholis"	"rouxestevae"	"Roux-Estève's Worm Snake"	"LC"	456	4
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Rena"	"dissecta"	"New Mexico Bland Snake, New Mexico Threadsnake"	"LC"	457	0
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Rena"	"dulcis"	"Texas Blind Snake, Texas Threadsnake"	"LC"	457	1
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Rena"	"humilis"	"Western Blind Snake, Western Slender Blindsnake, Western Threadsnake"	"LC"	457	2
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Rena"	"maxima"	"Giant Blind Snake"	"LC"	457	3
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Rena"	"myopica"		"LC"	457	4
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Rhinoleptus"	"koniagui"	"Villiers' Blind Snake"	"LC"	458	0
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Tricheilostoma"	"bicolor"	"Two-colored Blind Snake"	"LC"	459	0
"SQUAMATA"	"LEPTOTYPHLOPIDAE"	"Trilepida"	"joshuai"	"Joshua's Blind Snake"	"LC"	460	0
"SQUAMATA"	"NATRICIDAE"	"Adelophis"	"copei"		"VU"	461	0
"SQUAMATA"	"NATRICIDAE"	"Afronatrix"	"anoscopus"	"African Brown Water Snake"	"LC"	462	0
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"beddomei"	"Nilgiri Keelback"	"LC"	463	3
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"bitaeniatum"	"Two-striped Keelback"	"LC"	463	4
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"boulengeri"	"Boulenger's Keelback"	"LC"	463	5
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"deschauenseei"	"Deschaunsee's Keelback"	"LC"	463	6
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"flavifrons"	"Sabah Keelback"	"LC"	463	7
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"inas"	"Gunung Inas Keelback, Malayan Mountain Keelback"	"LC"	463	8
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"leucomystax"	"White-lipped Keelback"	"LC"	463	9
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"metusia"	"Wa Shan Keelback"	"EN"	463	0
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"miyajimae"	"Maki's Keelback"	"VU"	463	1
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"modestum"	"Gunther's Keelback"	"LC"	463	10
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"monticola"	"Hill Keelback, Montane Keelback, Wynad Keelback"	"LC"	463	11
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"petersii"	"Peters's Keelback"	"LC"	463	12
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"popei"	"Pope's Keelback"	"LC"	463	13
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"sanguineum"	"Red Mountain Keelback"	"LC"	463	14
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"sarawacense"	"Sarawak Keelback"	"LC"	463	15
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"sauteri"	"Sauter's Keelback"	"LC"	463	16
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"taronensis"	"Taron Keelback"	"NT"	463	2
"SQUAMATA"	"NATRICIDAE"	"Amphiesma"	"venningi"	"Venning's Keelback"	"LC"	463	17
"SQUAMATA"	"NATRICIDAE"	"Amphiesmoides"	"ornaticeps"	"White-eyed Keelback"	"LC"	464	0
"SQUAMATA"	"NATRICIDAE"	"Atretium"	"schistosum"	"Olive Keelback Water Snake, Olivaceous Keelback, Olive Keelback Wart Snake, Split Keelback Snake"	"LC"	465	0
"SQUAMATA"	"NATRICIDAE"	"Atretium"	"yunnanensis"	"Yunnan Olive Keelback"	"LC"	465	1
"SQUAMATA"	"NATRICIDAE"	"Balanophis"	"ceylonensis"	"Blossom Krait, Sri Lankan Keelback"	"NT"	466	0
"SQUAMATA"	"NATRICIDAE"	"Clonophis"	"kirtlandii"	"Kirtland's Snake"	"NT"	467	0
"SQUAMATA"	"NATRICIDAE"	"Hologerrhum"	"dermali"		"EN"	468	0
"SQUAMATA"	"NATRICIDAE"	"Hologerrhum"	"philippinum"	"Philippine Cylindrical Snake"	"LC"	468	1
"SQUAMATA"	"NATRICIDAE"	"Hydrablabes"	"periops"	"Yellow-spotted Water Snake"	"LC"	469	0
"SQUAMATA"	"NATRICIDAE"	"Lycognathophis"	"seychellensis"	"Seychelles Wolf Snake"	"EN"	470	0
"SQUAMATA"	"NATRICIDAE"	"Macropisthodon"	"flaviceps"	"Orange-lipped Keelback"	"LC"	471	0
"SQUAMATA"	"NATRICIDAE"	"Macropisthodon"	"rhodomelas"	"Blue-necked Keelback"	"LC"	471	1
"SQUAMATA"	"NATRICIDAE"	"Macropisthodon"	"rudis"	"Red Keelback, False Habu"	"LC"	471	2
"SQUAMATA"	"NATRICIDAE"	"Natriciteres"	"fuliginoides"	"Collared Marsh-Snake, Marsh Snake"	"LC"	472	0
"SQUAMATA"	"NATRICIDAE"	"Natriciteres"	"olivacea"	"Olive Marsh Snake, Olive Grass Snake"	"LC"	472	1
"SQUAMATA"	"NATRICIDAE"	"Natrix"	"maura"	"Viperine Snake"	"LC"	473	1
"SQUAMATA"	"NATRICIDAE"	"Natrix"	"megalocephala"	"Colkhis Water Snake, Large-headed Water Snake"	"VU"	473	0
"SQUAMATA"	"NATRICIDAE"	"Natrix"	"natrix"	"Grass Snake"	"LR/lc"	473	2
"SQUAMATA"	"NATRICIDAE"	"Natrix"	"tessellata"	"Dice Snake, Tessellated Water Snake"	"LC"	473	3
"SQUAMATA"	"NATRICIDAE"	"Nerodia"	"clarkii"	"Atlantic Saltmarsh Snake"	"LC"	474	2
"SQUAMATA"	"NATRICIDAE"	"Nerodia"	"cyclopion"	"Mississippi Green Watersnake, Mississippi Green Water Snake"	"LC"	474	3
"SQUAMATA"	"NATRICIDAE"	"Nerodia"	"erythrogaster"	"Plain-bellied Watersnake, Plainbelly Water Snake"	"LC"	474	4
"SQUAMATA"	"NATRICIDAE"	"Nerodia"	"fasciata"	"Southern Watersnake, Southern Water Snake"	"LC"	474	5
"SQUAMATA"	"NATRICIDAE"	"Nerodia"	"floridana"	"Florida Green Watersnake, Florida Green Water Snake"	"LC"	474	6
"SQUAMATA"	"NATRICIDAE"	"Nerodia"	"harteri"	"Brazos River Watersnake, Brazos Watersnake, Brazos Water Snake"	"NT"	474	0
"SQUAMATA"	"NATRICIDAE"	"Nerodia"	"paucimaculata"	"Concho Watersnake, Concho Water Snake"	"NT"	474	1
"SQUAMATA"	"NATRICIDAE"	"Nerodia"	"rhombifer"	"Diamond-backed Watersnake, Diamondback Water Snake"	"LC"	474	7
"SQUAMATA"	"NATRICIDAE"	"Nerodia"	"sipedon"	"Lake Erie Water Snake"	"LC"	474	8
"SQUAMATA"	"NATRICIDAE"	"Nerodia"	"taxispilota"	"Brown Watersnake, Brown Water Snake"	"LC"	474	9
"SQUAMATA"	"NATRICIDAE"	"Opisthotropis"	"alcalai"	"Gary's Mountain Keelback"	"EN"	475	1
"SQUAMATA"	"NATRICIDAE"	"Opisthotropis"	"andersonii"	"Anderson's Stream Snake, Anderson's Mountain Keelback"	"NT"	475	2
"SQUAMATA"	"NATRICIDAE"	"Opisthotropis"	"cheni"		"LC"	475	5
"SQUAMATA"	"NATRICIDAE"	"Opisthotropis"	"daovantieni"	"Dao Van Tien's Stream Snake"	"NT"	475	3
"SQUAMATA"	"NATRICIDAE"	"Opisthotropis"	"guangxiensis"	"Guanxi Mountain Keelback"	"NT"	475	4
"SQUAMATA"	"NATRICIDAE"	"Opisthotropis"	"kikuzatoi"	"Kikuzato's Brook Snake, Kikuzato's Stream Snake"	"CR"	475	0
"SQUAMATA"	"NATRICIDAE"	"Opisthotropis"	"lateralis"	"Man-Son Mountain Stream Snake, Tonkin Mountain Keelback"	"LC"	475	6
"SQUAMATA"	"NATRICIDAE"	"Opisthotropis"	"latouchii"	"Sichuan Mountain Keelback"	"LC"	475	7
"SQUAMATA"	"NATRICIDAE"	"Opisthotropis"	"rugosa"	"Javanese Stream Snake"	"LC"	475	8
"SQUAMATA"	"NATRICIDAE"	"Opisthotropis"	"typica"	"Corrugated Water Snake, Olive Mountain Keelback"	"LC"	475	9
"SQUAMATA"	"NATRICIDAE"	"Paratapinophis"	"praemaxillaris"	"Angel's Mountain Keelback, Brown Stream Snake"	"LC"	476	0
"SQUAMATA"	"NATRICIDAE"	"Regina"	"alleni"	"Striped Crayfish Snake"	"LC"	477	0
"SQUAMATA"	"NATRICIDAE"	"Regina"	"grahamii"	"Graham's Crayfish Snake"	"LC"	477	1
"SQUAMATA"	"NATRICIDAE"	"Regina"	"rigida"	"Glossy Crayfish Snake"	"LC"	477	2
"SQUAMATA"	"NATRICIDAE"	"Regina"	"septemvittata"	"Queen Snake"	"LC"	477	3
"SQUAMATA"	"NATRICIDAE"	"Rhabdophis"	"adleri"		"LC"	478	0
"SQUAMATA"	"NATRICIDAE"	"Rhabdophis"	"auriculata"	"White-lined Water Snake"	"LC"	478	1
"SQUAMATA"	"NATRICIDAE"	"Rhabdophis"	"chrysargos"	"Speckle-bellied Keelback, Southern Water Snake, Specklebelly Keelback"	"LC"	478	2
"SQUAMATA"	"NATRICIDAE"	"Rhabdophis"	"conspicillatus"	"Red-belled Keelback"	"LC"	478	3
"SQUAMATA"	"NATRICIDAE"	"Rhabdophis"	"leonardi"	"Leonard's Keelback"	"LC"	478	4
"SQUAMATA"	"NATRICIDAE"	"Rhabdophis"	"lineatus"	"Zigzag-lined Water Snake"	"LC"	478	5
"SQUAMATA"	"NATRICIDAE"	"Rhabdophis"	"murudensis"	"Gunung Murud Keelback, Muruden Keelback"	"LC"	478	6
"SQUAMATA"	"NATRICIDAE"	"Rhabdophis"	"nigrocinctus"	"Black-banded Keelback, Green Keelback"	"LC"	478	7
"SQUAMATA"	"NATRICIDAE"	"Rhabdophis"	"nuchalis"	"Groove-necked Keel-back"	"LC"	478	8
"SQUAMATA"	"NATRICIDAE"	"Rhabdophis"	"pentasupralabialis"		"LC"	478	9
"SQUAMATA"	"NATRICIDAE"	"Rhabdophis"	"spilogaster"		"LC"	478	10
"SQUAMATA"	"NATRICIDAE"	"Rhabdophis"	"subminiatus"	"Red-necked Keelback"	"LC"	478	11
"SQUAMATA"	"NATRICIDAE"	"Rhabdophis"	"swinhonis"	"Taiwan Keelback"	"LC"	478	12
"SQUAMATA"	"NATRICIDAE"	"Seminatrix"	"pygaea"	"Black Swampsnake, Black Swamp Snake"	"LC"	479	0
"SQUAMATA"	"NATRICIDAE"	"Sinonatrix"	"aequifasciata"	"Asiatic Water Snake, Diamond-backed Water Snake"	"LC"	480	0
"SQUAMATA"	"NATRICIDAE"	"Sinonatrix"	"percarinata"	"Chinese Keelback Water Snake"	"LC"	480	1
"SQUAMATA"	"NATRICIDAE"	"Sinonatrix"	"yunnanensis"	"Yunnan Keelback Water Snake"	"LC"	480	2
"SQUAMATA"	"NATRICIDAE"	"Storeria"	"dekayi"	"Brownsnake, Brown Snake"	"LC"	481	1
"SQUAMATA"	"NATRICIDAE"	"Storeria"	"hidalgoensis"		"VU"	481	0
"SQUAMATA"	"NATRICIDAE"	"Storeria"	"occipitomaculata"	"Red-bellied Snake, Redbelly Snake"	"LC"	481	2
"SQUAMATA"	"NATRICIDAE"	"Storeria"	"storerioides"		"LC"	481	3
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"atratus"	"Aquatic Gartersnake, Pacific Coast Aquatic Garter Snake, Santa Cruz Garter Snake, Western Aquatic Garter Snake"	"LC"	482	4
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"brachystoma"	"Short-headed Gartersnake, Shorthead Garter Snake"	"LC"	482	5
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"butleri"	"Butler's Gartersnake, Butler's Garter Snake"	"LC"	482	6
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"chrysocephalus"		"LC"	482	7
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"couchii"	"Sierra Gartersnake, Western Aquatic Garter Snake"	"LC"	482	8
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"cyrtopsis"	"Black-necked Gartersnake, Blackneck Garter Snake"	"LC"	482	9
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"elegans"	"Terrestrial Gartersnake, Western Terrestrial Garter Snake"	"LC"	482	10
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"eques"	"Mexican Gartersnake, Mexican Garter Snake"	"LC"	482	11
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"errans"		"LC"	482	12
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"exsul"		"LC"	482	13
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"fulvus"		"LC"	482	14
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"gigas"	"Giant Gartersnake, Giant Garter Snake"	"VU"	482	2
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"godmani"		"LC"	482	15
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"hammondii"	"Two-striped Gartersnake, Two-striped Garter Snake"	"LC"	482	16
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"marcianus"	"Checkered Gartersnake, Checkered Garter Snake"	"LC"	482	17
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"melanogaster"		"EN"	482	0
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"mendax"		"EN"	482	1
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"ordinoides"	"Northwestern Gartersnake, Northwestern Garter Snake"	"LC"	482	18
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"postremus"		"LC"	482	19
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"proximus"	"Western Ribbonsnake, Western Ribbon Snake"	"LC"	482	20
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"pulchrilatus"		"LC"	482	21
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"radix"	"Plains Gartersnake, Plains Garter Snake"	"LC"	482	22
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"rufipunctatus"		"LC"	482	23
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"sauritus"	"Eastern Ribbonsnake, Eastern Ribbon Snake"	"LC"	482	24
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"scalaris"		"LC"	482	25
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"scaliger"		"VU"	482	3
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"sirtalis"	"San Francisco Garter Snake"	"LC"	482	26
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"sumichrasti"		"LC"	482	27
"SQUAMATA"	"NATRICIDAE"	"Thamnophis"	"valida"		"LC"	482	28
"SQUAMATA"	"NATRICIDAE"	"Tropidoclonion"	"lineatum"	"Lined Snake"	"LC"	483	0
"SQUAMATA"	"NATRICIDAE"	"Tropidonophis"	"dahlii"	"New Britain Keelback"	"LC"	484	1
"SQUAMATA"	"NATRICIDAE"	"Tropidonophis"	"dendrophiops"	"Spotted Water Snake"	"LC"	484	2
"SQUAMATA"	"NATRICIDAE"	"Tropidonophis"	"hypomelas"	"Bismark Keelback"	"LC"	484	3
"SQUAMATA"	"NATRICIDAE"	"Tropidonophis"	"mairii"	"Common Keelback, Mair's Keelback"	"LC"	484	4
"SQUAMATA"	"NATRICIDAE"	"Tropidonophis"	"negrosensis"		"VU"	484	0
"SQUAMATA"	"NATRICIDAE"	"Tropidonophis"	"parkeri"	"Highland Keelback, Parker's Keelback"	"LC"	484	5
"SQUAMATA"	"NATRICIDAE"	"Tropidonophis"	"statistictus"	"Papua New Guinea Montane Keelback"	"LC"	484	6
"SQUAMATA"	"NATRICIDAE"	"Virginia"	"striatula"	"Rough Earthsnake, Rough Earth Snake"	"LC"	485	0
"SQUAMATA"	"NATRICIDAE"	"Virginia"	"valeriae"	"Smooth Earth Snake"	"LC"	485	1
"SQUAMATA"	"NATRICIDAE"	"Xenochrophis"	"flavipunctatus"	"Yellow-spotted Keelback Water Snake"	"LC"	486	0
"SQUAMATA"	"NATRICIDAE"	"Xenochrophis"	"maculatus"	"Malayan Spotted Keelback Water Snake"	"LC"	486	1
"SQUAMATA"	"NATRICIDAE"	"Xenochrophis"	"melanozostus"	"Javan Keelback Water Snake"	"LC"	486	2
"SQUAMATA"	"NATRICIDAE"	"Xenochrophis"	"punctulatus"	"Spotted Keelback Water Snake"	"LC"	486	3
"SQUAMATA"	"NATRICIDAE"	"Xenochrophis"	"trianguligerus"	"Red-sided Keelback Water Snake"	"LC"	486	4
"SQUAMATA"	"NATRICIDAE"	"Xenochrophis"	"vitattus"	"Striped Keelback Water Snake"	"LC"	486	5
"SQUAMATA"	"OPLURIDAE"	"Chalarodon"	"madagascariensis"		"LC"	487	0
"SQUAMATA"	"OPLURIDAE"	"Oplurus"	"cuvieri"	"Cuvier's Madagascar Swift"	"LC"	488	0
"SQUAMATA"	"OPLURIDAE"	"Oplurus"	"cyclurus"	"Merrem's Madagascar Swift"	"LC"	488	1
"SQUAMATA"	"OPLURIDAE"	"Oplurus"	"fierinensis"		"LC"	488	2
"SQUAMATA"	"OPLURIDAE"	"Oplurus"	"grandidieri"		"LC"	488	3
"SQUAMATA"	"OPLURIDAE"	"Oplurus"	"quadrimaculatus"	"Duméril's Madagascar Swift"	"LC"	488	4
